"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3180000","318000001320150002","20150807","","01","영업/정상","0000","정상","","","","","02-2672-6515","12.15","","서울특별시 영등포구 양평동*가 양평동한신아파트 ***동 **호","서울특별시 영등포구 양평로**길 * ***동 **호 (양평동*가 양평동한신아파트)","07204","(주)일신씨엔엠","20150817095133","I","2018-08-31 23:59:59.0","","190394.571819262    ","448656.726986041    ","동물용의료용구판매업","","","L00","0"
"3180000","318000001320170001","20170202","","01","영업/정상","0000","정상","","","","","02-962-6474","","","서울특별시 영등포구 양평동*가 **번지 양평동한신아파트 상가*-*호","서울특별시 영등포구 양평로**길 * 상가*-*호 (양평동*가 양평동한신아파트)","07204","(주)엠디젠","20170202163338","I","2018-08-31 23:59:59.0","","190394.571819262    ","448656.726986041    ","동물용의료용구판매업","","","L00","0"
"3180000","318000001320190001","20190314","","01","영업/정상","0000","정상","","","","","","","","서울특별시 영등포구 신길동 **-*번지 엔씨티오피스텔 ","서울특별시 영등포구 영등포로 *** 엔씨티오피스텔 ***호 (신길동)","07318","(주)제이에이치리더","20190924181838","U","2019-09-26 02:40:00.0","","192689.195810536    ","445874.843268008    ","동물용의료용구판매업","","","L00","0"
"3180000","318000001320190002","20191115","","01","영업/정상","0000","정상","","","","","02-548-3131","","","서울특별시 영등포구 신길동 ****-*번지 천록빌딩 ","서울특별시 영등포구 여의대방로**길 * 천록빌딩 ****호 (신길동)","07319","큐찬스(주)","20191115100854","I","2019-11-17 00:23:16.0","","193389.462376889    ","445790.101523876    ","동물용의료용구판매업","","","L00","0"
"3180000","318000001320210006","20211216","","01","영업/정상","0000","정상","","","","","02-567-0096","","","서울특별시 영등포구 여의도동 **-* 오투타워 ","서울특별시 영등포구 의사당대로 ** 오투타워 **층 ***호 (여의도동)","07325","주식회사 스몰티켓","20211216174335","I","2021-12-18 00:22:42.0","","193165.490137352    ","446797.341447363    ","동물용의료용구판매업","","","L00","0"
"3180000","318000001320200001","20200429","","01","영업/정상","0000","정상","","","","","02-6180-0086","","","서울특별시 영등포구 영등포동*가 **-* ","서울특별시 영등포구 영중로 ** (영등포동*가)","07301","베이비몽","20210528092613","U","2021-05-30 02:40:00.0","","191564.119632973    ","446251.574337289    ","동물용의료용구판매업","","","L00","0"
"3180000","318000001320210005","20211025","","01","영업/정상","0000","정상","","","","","","","","서울특별시 영등포구 여의도동 **-* 아이비피아빌딩 ","서울특별시 영등포구 국회대로**길 * 아이비피아빌딩 *층 ***호 (여의도동)","07238","우연컴퍼니","20211025174334","I","2021-10-27 00:22:46.0","","192855.846689734    ","447565.580756999    ","동물용의료용구판매업","","","000","0"
"3180000","318000001320210004","20210726","","01","영업/정상","0000","정상","","","","","02-843-6691","","","서울특별시 영등포구 대림동 ***-** ","서울특별시 영등포구 대림로**길 ** *층 (대림동)","07381","옥이커피","20210726175051","I","2021-07-28 00:22:52.0","","190933.354140475    ","444346.777416496    ","동물용의료용구판매업","","","000","0"
"3180000","318000001320210003","20210706","","01","영업/정상","0000","정상","","","","","","28","","서울특별시 영등포구 도림동 ***-* 타원벨라움 ","서울특별시 영등포구 도신로**길 ** 타원벨라움 ***호 (도림동)","07375","헬네고월커","20210706134450","U","2021-07-08 02:40:00.0","","190740.721015868    ","445117.777514798    ","동물용의료용구판매업","","","000","0"
"3180000","318000001320210002","20210427","","01","영업/정상","0000","정상","","","","","","","","서울특별시 영등포구 영등포동*가 ** 동남상가아파트 ","서울특별시 영등포구 영등포로**길 * 제동열**호 (영등포동*가 동남상가아파트)","07250","주식회사 상상타래","20210427173333","I","2021-04-29 00:23:08.0","","191590.878296395    ","446489.41953806     ","동물용의료용구판매업","","","000","0"
"3180000","318000001320210001","20210312","","01","영업/정상","0000","정상","","","","","","","","서울특별시 영등포구 양평동*가 **-* ","서울특별시 영등포구 선유로**길 ** 우신하이랜드 지층 ***호 (양평동*가)","07209","선유사","20210312162658","I","2021-03-14 00:23:00.0","","190625.662427406    ","448156.013984079    ","동물용의료용구판매업","","","000","0"
"3180000","318000001319990001","19990323","","03","폐업","0002","폐업","20120306","","","","2634-2498","16.2","","서울특별시 영등포구 영등포동*가 **-*** 번지 ","","","킴스상사","20120306130912","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000","0"
"3180000","318000001319990002","19990513","","03","폐업","0002","폐업","20120306","","","","831-0388-9","56.24","","서울특별시 영등포구 신길동 ***-**번지 ","서울특별시 영등포구 신길로 *** (신길동)","","조일메디칼","20120306130636","I","2018-08-31 23:59:59.0","","192037.140346383    ","445369.211797828    ","동물용의료용구판매업","","","000","0"
"3180000","318000001319990003","19990323","","03","폐업","0002","폐업","20120306","","","","2634-2498","16.2","","서울특별시 영등포구 영등포동*가 **-***번지 성보빌딩 ***호 ","서울특별시 영등포구 국회대로**길 * (영등포동*가성보빌딩 ***호)","","킴스상사","20120306101115","I","2018-08-31 23:59:59.0","","191886.853237588    ","446914.055533838    ","동물용의료용구판매업","","","000","0"
"3180000","318000001320000001","20000630","","03","폐업","0002","폐업","20120306","","","","833-4296","54","","서울특별시 영등포구 도림동 *-**  번지 ","","","진원메디칼","20120306130801","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000","0"
"3180000","318000001320140001","20140117","","03","폐업","0002","폐업","20150817","","","","027805594","","","서울특별시 영등포구 여의도동 **-*번지 ****호 ","서울특별시 영등포구 **로 ** ****호 (여의도동 라이프오피스텔)","07345","주식회사 펫탑","20150818155138","I","2018-08-31 23:59:59.0","","194561.746032498    ","446364.318286465    ","동물용의료용구판매업","","","L00","0"
"3180000","318000001320180001","20180625","","03","폐업","0002","폐업","20190422","","","","02-2069-3121","","","서울특별시 영등포구 양평동*가 *-*번지 ","서울특별시 영등포구 선유로 *** **호 (양평동*가)","07212","주식회사 포파코 양평지점","20190422173421","U","2019-04-24 02:40:00.0","","190715.183390798    ","447858.055551415    ","동물용의료용구판매업","","","L00","0"
"3190000","319000001320190001","20191104","","01","영업/정상","0000","정상","","","","","02-525-1341","","","서울특별시 동작구 사당동 ****-**번지 ","서울특별시 동작구 동작대로**길 ** (사당동)","07013","성진메드","20191104140005","I","2019-11-06 00:23:08.0","","198137.759449433    ","442421.230560468    ","동물용의료용구판매업","","","000",""
"3190000","319000001320210002","20211207","","01","영업/정상","0000","정상","","","","","","","","서울특별시 동작구 사당동 **** 사당자이아파트 ","서울특별시 동작구 사당로*가길 *** ***동 ****호 (사당동 사당자이아파트)","07028","올댓쿨","20211207142522","I","2021-12-09 00:22:52.0","","196608.871745259    ","442945.068602335    ","동물용의료용구판매업","","","000","0"
"3190000","319000001320160001","20160627","","01","영업/정상","0000","정상","","","","","","","","서울특별시 동작구 본동 ***-*번지 ","서울특별시 동작구 노량진로**길 ** *층 (본동)","06916","토탈랩솔루션","20170926093014","I","2018-08-31 23:59:59.0","","195576.812034321    ","445479.197925104    ","동물용의료용구판매업","","","000",""
"3190000","319000001320170001","20170626","","01","영업/정상","0000","정상","","","","","","","","서울특별시 동작구 신대방동 ***번지 상가동 ***호","서울특별시 동작구 보라매로*길 * 상가동 ******호 (신대방동 보라매우성아파트)","07071","보라매컨설팅","20170626103115","I","2018-08-31 23:59:59.0","","193311.831569946    ","443352.67250352     ","동물용의료용구판매업","","","000",""
"3190000","319000001320180001","20180918","","03","폐업","0002","폐업","20200420","","","","02-6180-0086","","","서울특별시 동작구 사당동 ****-*번지 ","서울특별시 동작구 동작대로**길 ** (사당동)","07013","베이비몽","20200504180850","U","2020-05-06 02:40:00.0","","198258.471061479    ","442440.347267252    ","동물용의료용구판매업","","","000",""
"3190000","319000001320150001","20150820","","03","폐업","0002","폐업","20180726","","","","02-780-5594","17.7","","서울특별시 동작구 대방동 ***-***번지 *층 ","서울특별시 동작구 대방동**길 ** *층 (대방동 대호빌딩)","06954","주식회사 펫탑","20180726151534","I","2018-08-31 23:59:59.0","","193231.892394661    ","444327.777286652    ","동물용의료용구판매업","","","L00",""
"3190000","319000001320030001","20031220","","03","폐업","0002","폐업","20070522","","","","828-0183-7","0","","서울특별시 동작구 대방동 **-*   번지 *층 ","","","(주)유한양행","20070522125340","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3190000","319000001320120001","20120625","","03","폐업","0002","폐업","20170111","","","","540-8243","32.4","","서울특별시 동작구 상도*동 ***번지 *층 ***호 ","서울특별시 동작구 상도로 *** *층 ***호 (상도*동)","06970","디자인포션","20170111150250","I","2018-08-31 23:59:59.0","","195463.528823655    ","444363.244818812    ","동물용의료용구판매업","","","000",""
"3190000","319000001320150002","20150824","","03","폐업","0002","폐업","20180726","","","","02-780-5594","17.7","","서울특별시 동작구 대방동 ***-***번지 *층 ","서울특별시 동작구 대방동**길 ** *층 (대방동 대호빌딩)","06954","주식회사 펫탑","20180726151803","I","2018-08-31 23:59:59.0","","193231.892394661    ","444327.777286652    ","동물용의료용구판매업","","","L00",""
"3190000","319000001320210001","20210422","","04","취소/말소/만료/정지/중지","0004","말소","","","","","","","","서울특별시 용산구 한강로*가 *-** 용산토투밸리 ","서울특별시 용산구 새창로 *** 용산토투밸리 ****호 (한강로*가)","04376","호크마행정사사무소","20211203173117","U","2021-12-05 02:40:00.0","","197083.100438264    ","447552.774477998    ","동물용의료용구판매업","","","000","0"
"3200000","320000001320190002","20190725","","01","영업/정상","0000","정상","","","","","02-875-0734","","","서울특별시 관악구 신림동 ***-* 지하*층 ","서울특별시 관악구 난곡로**길 ** 지하*층 (신림동)","08857","엘케어","20220117151850","U","2022-01-19 02:40:00.0","","192921.102122556    ","440821.722842878    ","동물용의료용구판매업","","","000","0"
"3200000","320000001320210004","20210428","","01","영업/정상","0000","정상","","","","","","","","서울특별시 관악구 봉천동 **** 두산아파트 ","서울특별시 관악구 봉천로 *** ***동 ***호 (봉천동 두산아파트)","08750","(주)탑커머스 관악지점","20210428100027","I","2021-04-30 00:22:57.0","","194879.596231677    ","442483.131081868    ","동물용의료용구판매업","","","L00",""
"3200000","320000001320210003","20210216","","01","영업/정상","0000","정상","","","","","02-856-3806","","","서울특별시 관악구 신림동 ***-*** 현대빌라 ","서울특별시 관악구 법원단지**길 ** 가동 ***호 (신림동 현대빌라)","08853","런하트","20210216090438","I","2021-02-18 00:23:22.0","","193146.430707326    ","441376.349307184    ","동물용의료용구판매업","","","000",""
"3200000","320000001320210001","20210111","","01","영업/정상","0000","정상","","","","","","","","서울특별시 관악구 신림동 ****-* ","서울특별시 관악구 신림로 *** ***-*호 (신림동)","08754","다정메디칼","20210906153434","U","2021-09-08 02:40:00.0","","193746.833837509    ","442510.775085572    ","동물용의료용구판매업","","","000","0"
"3200000","320000001320210002","20210120","","01","영업/정상","0000","정상","","","","","","","","서울특별시 관악구 신림동 **** 신림푸르지오아파트 상가동 ","서울특별시 관악구 남부순환로 **** 상가동 지층 비***-*호 (신림동 신림푸르지오아파트)","08770","나스티스","20210120093431","I","2021-01-22 00:23:04.0","","192012.500669524    ","441885.529640794    ","동물용의료용구판매업","","","000",""
"3200000","320000001320190001","20190311","","03","폐업","0002","폐업","20210728","","","","","","","서울특별시 관악구 신림동 **** *층 ","서울특별시 관악구 신림로**길 ** *층 (신림동)","08819","아톰커머스","20210729163559","U","2021-07-31 02:40:00.0","","194204.699731556    ","440720.370955853    ","동물용의료용구판매업","","","000","0"
"3200000","320000001320190003","20191016","","03","폐업","0002","폐업","","","","","","","","서울특별시 관악구 봉천동 ***-*번지 BS타워 ","서울특별시 관악구 관악로 *** BS타워 *층 (봉천동)","08788","주식회사 메디컬이노베이션","20200405165541","U","2020-04-07 02:40:00.0","","195749.807818865    ","441904.517972976    ","동물용의료용구판매업","","","L00",""
"3200000","320000001320190004","20191017","","03","폐업","0002","폐업","20200402","","","","","","","서울특별시 관악구 봉천동 ***-*번지 BS타워 ","서울특별시 관악구 관악로 *** BS타워 *층 (봉천동)","08788","주식회사 메디컬이노베이션","20200405165716","U","2020-04-07 02:40:00.0","","195749.807818865    ","441904.517972976    ","동물용의료용구판매업","","","L00",""
"3200000","320000001320050001","20050331","","03","폐업","0002","폐업","20151017","","","","02-532-5526","0","","서울특별시 관악구 신림동 ***-**번지 건영빌딩 *층 ","서울특별시 관악구 문성로 ** (신림동)","08863","히포사이언스","20160406103916","I","2018-08-31 23:59:59.0","","192174.723909669    ","441573.738036061    ","동물용의료용구판매업","","","000",""
"3200000","320000001320180001","20180131","","03","폐업","0002","폐업","20180511","","","","02-6339-1800","","","서울특별시 관악구 신림동 ***-*번지 서울대-관악큐브 창업지원센터 *층 ","서울특별시 관악구 신림로 *** 서울대-관악큐브 창업지원센터 *층 (신림동)","08813","주식회사 핏펫(FitPet)","20180509133742","I","2018-08-31 23:59:59.0","","194294.700093302    ","440945.094640521    ","동물용의료용구판매업","","","000",""
"3200000","320000001320180002","20180611","","03","폐업","0002","폐업","20211228","","","","02-3285-1312","","","서울특별시 관악구 신림동 ****-** 금오빌딩 ","서울특별시 관악구 봉천로 *** 금오빌딩 (신림동)","08707","폴리파크 신림점","20211228095023","U","2021-12-30 02:40:00.0","","193443.186089237    ","443029.164179371    ","동물용의료용구판매업","","","000","0"
"3210000","321000001320090001","20090226","","01","영업/정상","0000","정상","","","","","525-1981","56","","서울특별시 서초구 서초동 ****-*번지 로젠빌딩 ****호 ","서울특별시 서초구 효령로**길 ** (서초동로젠빌딩 ****호)","","(주)씨엘에이인터내셔날","20100716170232","I","2018-08-31 23:59:59.0","","201181.222272927    ","442647.574925514    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320100001","20100312","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 서초구 방배동 ***-** B***호호","","","데니스테크","20100312144759","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3210000","321000001320110001","20111103","","01","영업/정상","0000","정상","","","","","572-7896","","","서울특별시 서초구 서초동 ****-**번지 쌍용프래티넘 ***호 ","서울특별시 서초구 서초중앙로 ** (서초동)","06720","(주)둘리정보통신","20111103142556","I","2018-08-31 23:59:59.0","","201463.690299789    ","442429.147525901    ","동물용의료용구판매업","","","000",""
"3210000","321000001319880001","19881105","","01","영업/정상","0000","정상","","","","","588-9371","0","","서울특별시 서초구 서초동 ****-*번지 *층 ","서울특별시 서초구 명달로 ** *층 (서초동)","06668","세중무역상사","20111030145814","I","2018-08-31 23:59:59.0","","200300.406596622    ","442570.120309754    ","동물용의료용구판매업","","","000",""
"3210000","321000001319950001","19951027","","01","영업/정상","0000","정상","","","","","587-1388","0","","서울특별시 서초구 원지동 ***-* 솔향빌딩 *층 *호 ","","","(주)중앙진테크","20210623130402","U","2021-06-25 02:40:00.0","","","","동물용의료용구판매업","","","L00",""
"3210000","321000001319980001","19980612","","01","영업/정상","0000","정상","","","","","547-0672","0","","서울특별시 서초구 잠원동 **-*   번지 *층 ","","","한국 IMV","20021217105628","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3210000","321000001320000001","20000426","","01","영업/정상","0000","정상","","","","","1577-8455","71.25","","서울특별시 서초구 서초동 ****-** 화니빌딩 *층 ","서울특별시 서초구 서초중앙로**길 **-** (서초동화니빌딩 *층)","","주식회사 서울코퍼레이션","20220210132950","U","2022-02-12 02:40:00.0","","201651.248944894    ","443505.587865519    ","동물용의료용구판매업","","","L00","0"
"3210000","321000001320160001","20160531","","01","영업/정상","0000","정상","","","","","02-573-9669","","","서울특별시 서초구 양재동 ***-*번지 광산빌딩 ","서울특별시 서초구 강남대로*길 **-** (양재동 광산빌딩)","06789","베트컴코리아(주)","20160531143021","I","2018-08-31 23:59:59.0","","203899.648568982    ","440629.337291334    ","동물용의료용구판매업","","","L00",""
"3230000","323000001320220009","20220517","","01","영업/정상","0000","정상","","","","","02-2135-8424","","","서울특별시 송파구 가락동 *** 헬리오시티","서울특별시 송파구 송파대로 *** *블록A동 지하*층 (가락동 헬리오시티)","05698","(주)이마트에브리데이 송파점","20220610170503","U","2021-12-05 23:02:00.0","","209416.469960121","444027.495849445","","","","",""
"3210000","321000001320180001","20180509","","01","영업/정상","0000","정상","","","","","02-3443-1824","","","서울특별시 서초구 잠원동 **-*번지 호영빌딩 ***호","서울특별시 서초구 강남대로**길 **-* 호영빌딩 *층 ***호 (잠원동)","06530","주식회사 바잇미","20180509160506","I","2018-08-31 23:59:59.0","","201580.237940072    ","445707.597252833    ","동물용의료용구판매업","","","000",""
"3210000","321000001320170001","20170726","","01","영업/정상","0000","정상","","","","","02-3474-5678","323.6","","서울특별시 서초구 서초동 ****-*번지 한성빌딩 *층 ***호","서울특별시 서초구 사임당로 ** *층 ***호 (서초동 한성빌딩)","06650","메디슨 코리아","20170726144836","I","2018-08-31 23:59:59.0","","201176.159311432    ","442917.346139861    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320190003","20190430","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 서초동 ****-* 한성빌딩 ****호","서울특별시 서초구 사임당로 ** 한성빌딩 *센터-****호 (서초동)","06650","(주)더바디","20201223095952","U","2020-12-25 02:40:00.0","","201176.159311432    ","442917.346139861    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320210007","20211213","","01","영업/정상","0000","정상","","","","","070-4776-2223","","","서울특별시 서초구 서초동 ****-* 양지원 ","서울특별시 서초구 법원로*길 ** 양지원 *층 씨***호 (서초동)","06595","(주)에스에스씨엠","20211213153157","I","2021-12-15 00:22:43.0","","200675.805294681    ","443427.113896821    ","동물용의료용구판매업","","","L00","0"
"3210000","321000001320160002","20160531","","01","영업/정상","0000","정상","","","","","02-573-9669","","","서울특별시 서초구 양재동 ***-*번지 광산빌딩 ","서울특별시 서초구 강남대로*길 **-** (양재동 광산빌딩)","06789","베트컴코리아(주)","20160531152442","I","2018-08-31 23:59:59.0","","203899.648568982    ","440629.337291334    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320200001","20200421","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 방배동 ***-*번지 대경빌딩 ","서울특별시 서초구 서초대로**길 *-** 대경빌딩 *층 (방배동)","06571","작은형아 코퍼레이션","20200603161752","U","2020-06-05 02:40:00.0","","199156.18106379     ","442799.922975901    ","동물용의료용구판매업","","","000",""
"3210000","321000001320200002","20200511","","01","영업/정상","0000","정상","","","","","02-6949-3038","","","서울특별시 서초구 반포동 ***-**번지 제이디 빌딩 ","서울특별시 서초구 강남대로**길 ** 제이디 빌딩 *층 (반포동)","06542","브이케어동물병원","20200511165516","I","2020-05-13 00:23:20.0","","201907.192235434    ","444731.440860365    ","동물용의료용구판매업","","","000",""
"3120000","312000001320220005","20220822","","01","영업/정상","0000","정상","","","","","02-6949-4221","","","서울특별시 서대문구 남가좌동 *** 금호리첸시아몰 지하*층 B***-*호 B***-*호","","","(주)이마트에브리데이 남가좌점","20220822110517","I","2021-12-07 22:04:00.0","","","","","","","",""
"3130000","313000001320220005","20220929","","01","영업/정상","0000","정상","","","","","","","","서울특별시 마포구 서교동 ***-*","서울특별시 마포구 양화로**길 ** *층 (서교동)","04043","키비주얼나인","20220929130051","I","2021-10-31 00:01:00.0","","192716.491596712","449982.653532805","","","","",""
"3220000","322000001320220023","20221031","","01","영업/정상","0000","정상","","","","","070-4432-5855","","","서울특별시 강남구 삼성동 ***-** 에이타워* ***층","서울특별시 강남구 테헤란로**길 ** 에이타워* ***층 (삼성동)","06158","(주)셀러허브","20221031115622","I","2021-11-01 00:02:00.0","","204798.418909548","445038.061676561","","","","",""
"3210000","321000001320210003","20211019","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 우면동 **-* 우면종합상가 ","서울특별시 서초구 바우뫼로*길 * 우면종합상가 *층 ***호 (우면동)","06762","풀문","20211019161656","I","2021-10-21 00:22:46.0","","202175.011113176    ","440963.759050916    ","동물용의료용구판매업","","","000","0"
"3210000","321000001320210004","20211208","","01","영업/정상","0000","정상","","","","","02-6949-3015","219.98","","서울특별시 서초구 반포동 ***-** 제이디 빌딩 ","서울특별시 서초구 강남대로**길 ** 제이디 빌딩 *층 (반포동)","06542","주식회사 펫닥","20211208151457","I","2021-12-10 00:22:42.0","","201907.192235434    ","444731.440860365    ","동물용의료용구판매업","","","L00","0"
"3210000","321000001320210005","20211208","","01","영업/정상","0000","정상","","","","","02-6949-3015","219.98","","서울특별시 서초구 반포동 ***-** 제이디 빌딩 ","서울특별시 서초구 강남대로**길 ** 제이디 빌딩 *층 (반포동)","06542","주식회사 펫닥","20211208151506","I","2021-12-10 00:22:42.0","","201907.192235434    ","444731.440860365    ","동물용의료용구판매업","","","000","0"
"3210000","321000001320210001","20210624","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 양재동 *** 킴스빌딩 ","서울특별시 서초구 논현로**길 ** 킴스빌딩 *층 (양재동)","06782","더베리씽 the very thing","20210624125303","I","2021-06-26 00:22:54.0","","204043.37           ","441336.245          ","동물용의료용구판매업","","","000",""
"3210000","321000001320130001","20130409","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 잠원동 **-*번지 ***호","서울특별시 서초구 신반포로**길 **-** ***호 (잠원동)","06532","(주)유유엠","20130409175349","I","2018-08-31 23:59:59.0","","201458.787242306    ","445354.452726228    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320140002","20140729","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 서초동 ****-*번지 ","서울특별시 서초구 반포대로**길 ** (서초동)","06646","(주)아이센스","20140729104716","I","2018-08-31 23:59:59.0","","200870.864125104    ","443255.166862297    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320020002","20021204","","01","영업/정상","0000","정상","","","","","595-6030","76","","서울특별시 서초구 양재동 ***-*   번지 윈드스톤호피스텔 ***호","","","(주)렉스팩인터내셔널","20030226164442","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","L00",""
"3210000","321000001319990001","19990716","","03","폐업","0002","폐업","20040715","","","","597-0507","0","","서울특별시 서초구 서초동 ****-**  번지 이차B *층 ","","","(주)중앙화성","20040715164109","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","L00",""
"3210000","321000001319990002","19991101","","03","폐업","0002","폐업","20190709","","","","3473-2332","0","","서울특별시 서초구 서초동 ****-**번지 양우빌딩 ","서울특별시 서초구 반포대로**길 ** (서초동양우빌딩)","","(주)이우과학교역","20190710075855","U","2019-07-12 02:40:00.0","","200570.869384706    ","442974.636923035    ","동물용의료용구판매업","","","L00",""
"3210000","321000001319990003","19991025","","03","폐업","0002","폐업","20030529","","","","573-3743","0","","서울특별시 서초구 양재동 ***번지 우성성보프라자 ***호 ","서울특별시 서초구 바우뫼로 ** (양재동우성성보프라자 ***호)","","우리무역(주)","20030529164930","I","2018-08-31 23:59:59.0","","202570.833134395    ","441646.594354282    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320000002","20001023","","03","폐업","0002","폐업","20091127","","","","522-8911","0","","서울특별시 서초구 방배동 ***-**  번지 지층 ","","","참존약품","20091127153546","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3210000","321000001320140003","20141224","","03","폐업","0002","폐업","20210705","","","","595-1085","","","서울특별시 서초구 양재동 *-** ","서울특별시 서초구 논현로**길 ** (양재동)","06741","(주)타이렉스","20210705164945","U","2021-07-07 02:40:00.0","","203712.83777600000  ","442506.99569000000  ","동물용의료용구판매업","","","L00",""
"3210000","321000001320160003","20160531","","03","폐업","0002","폐업","20170829","","","","02-573-9669","","","서울특별시 서초구 양재동 ***-*번지 광산빌딩 ","서울특별시 서초구 강남대로*길 **-** (양재동 광산빌딩)","06789","베트컴코리아(주)","20170829162449","I","2018-08-31 23:59:59.0","","203899.648568982    ","440629.337291334    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320190002","20190225","","03","폐업","0002","폐업","20190513","","","","02-583-7041","7.5","","서울특별시 서초구 서초동 ****-*번지 삼원빌딩 ***호","서울특별시 서초구 강남대로 *** 삼원빌딩 *층 ***호 (서초동)","06626","ST Care","20190513154926","U","2019-05-15 02:40:00.0","","202524.096001449    ","443449.99298641     ","동물용의료용구판매업","","","000",""
"3210000","321000001320190004","20190515","","03","폐업","0002","폐업","20200605","","","","","","","서울특별시 서초구 서초동 ****-*번지 삼원빌딩 ","서울특별시 서초구 강남대로 *** 삼원빌딩 *층 (서초동)","06626","STcare","20200605100555","U","2020-06-07 02:40:00.0","","202524.096001449    ","443449.99298641     ","동물용의료용구판매업","","","000",""
"3210000","321000001320200004","20200923","","03","폐업","0002","폐업","20210623","","","","070-8845-7309","","","서울특별시 서초구 방배동 ***-* ","서울특별시 서초구 방배천로*길 ** *층 ***호 (방배동)","06693","팻츠온","20210623161916","U","2021-06-25 02:40:00.0","","198511.665525642    ","441661.15742289     ","동물용의료용구판매업","","","000",""
"3210000","321000001320130002","20130425","","03","폐업","0002","폐업","20161114","","","","581-3861","","","서울특별시 서초구 서초동 ****-**번지 ","서울특별시 서초구 서초대로**길 ** (서초동)","06632","오창무역(주)","20161114143630","I","2018-08-31 23:59:59.0","","201675.434776667    ","443522.877533753    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320130003","20111025","","03","폐업","0002","폐업","20140508","","","","2006-0600","0","","서울특별시 서초구 양재동 ***번지 ","서울특별시 서초구 마방로 ** *층 (양재동)","06775","쥴릭파마코리아(주)","20140508172020","I","2018-08-31 23:59:59.0","","203825.862435034    ","441733.620009246    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320050001","20050726","","03","폐업","0002","폐업","20150120","","","","577-3443","200","","서울특별시 서초구 양재동 **-*번지 태홍빌딩 지상*층 ","서울특별시 서초구 바우뫼로**길 **-* (양재동태홍빌딩 지상*층)","","(주)세명엠디","20160113170507","I","2018-08-31 23:59:59.0","","203380.737061992    ","441964.67190413     ","동물용의료용구판매업","","","L00",""
"3210000","321000001320140001","20140707","","03","폐업","0002","폐업","20180920","","","","02-3463-9588","","","서울특별시 서초구 양재동 ***-*번지 ","서울특별시 서초구 언남*길 * ***호 (양재동)","06778","(주)메사메디칼","20180920151226","U","2018-09-20 23:59:59.0","","203552.756357835    ","441127.316677359    ","동물용의료용구판매업","","","000",""
"3210000","321000001320010001","20010820","","03","폐업","0002","폐업","20071119","","","","2055-0321","0","","서울특별시 서초구 서초동 ****-*번지 유승빌딩 *층 ","서울특별시 서초구 반포대로**길 ** (서초동유승빌딩 *층)","","(주)한국톱콘","20071119140354","I","2018-08-31 23:59:59.0","","201130.220164867    ","442782.729488843    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320020001","20020912","","03","폐업","0002","폐업","20050408","","","","532-5526","0","","서울특별시 서초구 방배동 ***-*번지 ","서울특별시 서초구 방배중앙로 *** (방배동)","","히포사이언스","20050408170010","I","2018-08-31 23:59:59.0","","198628.119010586    ","443997.895759362    ","동물용의료용구판매업","","","000",""
"3210000","321000001320030001","20030425","","03","폐업","0002","폐업","20141120","","","","02-3462-5501","147.96","","서울특별시 서초구 양재동 ***-**번지 ","서울특별시 서초구 언남**길 * (양재동)","","영천환경화학(주)","20141120153436","I","2018-08-31 23:59:59.0","","204005.084711271    ","441448.626671598    ","동물용의료용구판매업","","","000",""
